path,purpose,current_or_legacy,source_or_generated,evidence_class,safe_to_release,action_needed,tracked,ignored,size_bytes
data/smoke/v1/manifests/model_a_feature_manifest.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,443
data/smoke/v1/manifests/model_b_feature_manifest.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,443
data/smoke/v1/manifests/reference_feature_manifest.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,447
data/smoke/v1/metrics/smoke_metrics.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,1164
data/smoke/v1/provenance.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,436
data/smoke/v1/reports/smoke_certificate_report.md,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,896
data/smoke/v1/smoke_artifact.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,729
data/smoke/v2/certificates/audit_smoke_kid.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,1887
data/smoke/v2/certificates/audit_smoke_mmd_rbf.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,2666
data/smoke/v2/certificates/smoke_pair_001_kid_certificate.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,1887
data/smoke/v2/features/model_a_close.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,366
data/smoke/v2/features/model_a_close.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3930
data/smoke/v2/features/model_a_far.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,362
data/smoke/v2/features/model_a_far.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3805
data/smoke/v2/features/model_b_close.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,366
data/smoke/v2/features/model_b_close.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3932
data/smoke/v2/features/model_b_far.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,362
data/smoke/v2/features/model_b_far.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3792
data/smoke/v2/features/model_equal_1.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,366
data/smoke/v2/features/model_equal_1.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3929
data/smoke/v2/features/model_equal_2.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,366
data/smoke/v2/features/model_equal_2.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3935
data/smoke/v2/features/reference.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,358
data/smoke/v2/features/reference.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3928
data/smoke/v3/audit/features/model_a_close.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,373
data/smoke/v3/audit/features/model_a_close.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3928
data/smoke/v3/audit/features/model_a_close.v3_sidecar.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,735
data/smoke/v3/audit/features/model_a_far.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,369
data/smoke/v3/audit/features/model_a_far.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3815
data/smoke/v3/audit/features/model_b_close.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,373
data/smoke/v3/audit/features/model_b_close.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3939
data/smoke/v3/audit/features/model_b_far.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,369
data/smoke/v3/audit/features/model_b_far.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3819
data/smoke/v3/audit/features/model_b_far.v3_sidecar.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,731
data/smoke/v3/audit/features/model_equal_1.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,373
data/smoke/v3/audit/features/model_equal_1.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3931
data/smoke/v3/audit/features/model_equal_2.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,373
data/smoke/v3/audit/features/model_equal_2.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3929
data/smoke/v3/audit/features/nan.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,222
data/smoke/v3/audit/features/nan.v3_sidecar.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,711
data/smoke/v3/audit/features/reference.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,365
data/smoke/v3/audit/features/reference.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3929
data/smoke/v3/audit/features/reference.v3_sidecar.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,729
data/smoke/v3/audit/metric_repro.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,446
data/smoke/v3/audit/metric_reproduction_gate.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,141
data/smoke/v3/audit/pilot.yaml,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,689
data/smoke/v4/audit/features/model_a_close.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,373
data/smoke/v4/audit/features/model_a_close.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3934
data/smoke/v4/audit/features/model_a_far.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,369
data/smoke/v4/audit/features/model_a_far.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3813
data/smoke/v4/audit/features/model_b_close.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,373
data/smoke/v4/audit/features/model_b_close.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3929
data/smoke/v4/audit/features/model_b_far.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,369
data/smoke/v4/audit/features/model_b_far.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3813
data/smoke/v4/audit/features/model_equal_1.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,373
data/smoke/v4/audit/features/model_equal_1.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3928
data/smoke/v4/audit/features/model_equal_2.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,373
data/smoke/v4/audit/features/model_equal_2.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3932
data/smoke/v4/audit/features/reference.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,365
data/smoke/v4/audit/features/reference.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3930
data/smoke/v4/metric_repro/features/model_a_close.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,380
data/smoke/v4/metric_repro/features/model_a_close.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3930
data/smoke/v4/metric_repro/features/model_a_close.v4_sidecar.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,751
data/smoke/v4/metric_repro/features/model_a_far.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,376
data/smoke/v4/metric_repro/features/model_a_far.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3813
data/smoke/v4/metric_repro/features/model_b_close.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,380
data/smoke/v4/metric_repro/features/model_b_close.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3922
data/smoke/v4/metric_repro/features/model_b_far.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,376
data/smoke/v4/metric_repro/features/model_b_far.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3801
data/smoke/v4/metric_repro/features/model_equal_1.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,380
data/smoke/v4/metric_repro/features/model_equal_1.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3925
data/smoke/v4/metric_repro/features/model_equal_2.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,380
data/smoke/v4/metric_repro/features/model_equal_2.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3939
data/smoke/v4/metric_repro/features/reference.metadata.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,372
data/smoke/v4/metric_repro/features/reference.npz,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,3931
data/smoke/v4/metric_repro/features/reference.v4_sidecar.json,"input, fixture, cache, or generated result",legacy,generated,SYNTHETIC_ONLY,false,retain_in_worktree_archive_from_public_release,true,false,745
docs/ANONYMITY_AND_RELEASE_POLICY.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,379
docs/AUTHOR_RESPONSE_BANK_V4.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,107
docs/CERTGEN_EXACT_NEXT_ACTION.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,2323
docs/CERTGEN_EXECUTION_CRITICAL_PATH.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,4800
docs/CERTGEN_MAXIMUM_RESEARCH_CEILING.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,4114
docs/CERTGEN_SINGLE_FILE_HANDOFF.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,4847
docs/CERTGEN_V1_README.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,459
docs/CERTIFICATE_REPLAY_REPORT.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,96
docs/CIFAR10_REFERENCE_MATERIALIZATION_R1A.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,3369
docs/CLAIMS_POLICY.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,542
docs/CLAIM_LANGUAGE_POLICY_V4.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,218
docs/CLAIM_POLICY_V3.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,748
docs/COMMAND_INDEX_R0.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,1626
docs/COMMAND_INDEX_V1.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1499
docs/COMMAND_INDEX_V2.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1874
docs/COMMAND_INDEX_V3.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,3911
docs/COMMAND_INDEX_V4.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,3183
docs/COMMAND_INDEX_V5.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1179
docs/CVPR_KILL_LIST_V5.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,443
docs/CVPR_PAPER_SCAFFOLD_V4.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,152
docs/CVPR_READINESS_SCORECARD_V5.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,626
docs/DECIDEDNESS_AND_RANKING_STABILITY_V4.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,175
docs/EVIDENCE_STATUS_POLICY.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,357
docs/FEATURE_CACHE_CONTRACT_V3.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,388
docs/FEATURE_EXTRACTION_NOTEBOOKS_V4.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,265
docs/FEATURE_EXTRACTION_PLAN.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,315
docs/FEATURE_EXTRACTION_RUNBOOK_V3.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,502
docs/FID_POLICY.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,655
docs/FID_POLICY_V3.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,269
docs/FINAL_EXECUTION_AUDIT.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,431
docs/FIRST_PILOT_CHECKLIST.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,381
docs/FIRST_PILOT_PLAN.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,518
docs/FIRST_PILOT_V3_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1238
docs/FIRST_REAL_PILOT_CHECKLIST.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,401
docs/FIRST_REAL_PILOT_GO_NO_GO_TEMPLATE.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,158
docs/FIRST_REAL_PILOT_RUNBOOK_V4.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,171
docs/KAGGLE_CIFAR10_FEATURE_EXTRACTION_T4X2_NOTEBOOK_GUIDE.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,2202
docs/KAGGLE_CIFAR10_GENERATION_T4X2_NOTEBOOK_GUIDE.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,1750
docs/KAGGLE_T4X2_CIFAR10_GENERATION_R1A.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,5761
docs/KAGGLE_T4X2_FEATURE_EXTRACTION_RUNBOOK_R0.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,3674
docs/KAGGLE_T4X2_FEATURE_EXTRACTION_RUNTIME_ESTIMATES_V6.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,673
docs/KAGGLE_T4X2_GENERATION_RUNTIME_ESTIMATES_V6.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,825
docs/KAGGLE_T4X2_PARALLEL_SEED_GENERATION_RUNBOOK_R0.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,false,false,2538
docs/METRIC_REPRODUCTION_AUDIT.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,385
docs/METRIC_REPRODUCTION_AUDIT_GUIDE.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,280
docs/NO_RESULTS_YET.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,232
docs/OPTIONAL_STOPPING_LAB_V3.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1642
docs/PAPER_ARTIFACTS_V4.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,138
docs/PILOT_REPORT_CARD_TEMPLATE.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,282
docs/PREPROCESSING_LOCKS_V4.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,243
docs/PROVENANCE_LEDGER_GUIDE.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,346
docs/PROVENANCE_LEDGER_VALIDATION.md,documentation or audit report,current,source,NOT_EVIDENCE,false,review_before_release,true,false,313
docs/R0_COMMAND_INDEX.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1418
docs/R0_CPU_GPU_AUDIT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,3534
docs/R0_CPU_GPU_EXECUTION_POLICY.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,1835
docs/R0_CPU_PROVENANCE_VALIDATION.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,541
docs/R0_RUNTIME_ESTIMATES_CPU_AND_KAGGLE_T4X2.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,2571
docs/R0_TECHNICAL_CORRECTION_AUDIT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,4876
docs/R0_TECHNICAL_CORRECTION_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,4019
docs/R1A_CIFAR10_GENERATION_RUNTIME_ESTIMATES.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,1397
docs/R1A_CIFAR10_SAMPLE_MATERIALIZATION_POLICY.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,2079
docs/R1A_SAMPLE_MATERIALIZATION_AUDIT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,2106
docs/R1B_GENERATION_PACKAGE_AUDIT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,1359
docs/R1C_KAGGLE_FEATURE_EXTRACTION_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,406
docs/R1D_METRIC_REPRODUCTION_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,2117
docs/R1E_FIRST_CERTIFICATE_PILOT_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,609
docs/R1E_FIRST_PILOT_AUDIT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,809
docs/R1_CIFAR10_REAL_PILOT_READINESS.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,6542
docs/R1_CPU_VALIDATION.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1776
docs/R1_OPTIONAL_STOPPING_LAB.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1642
docs/R1_SOURCE_SELECTION_AND_PROVENANCE_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,6501
docs/R2_SCALE_GO_NOGO_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,274
docs/R3_MULTI_BENCHMARK_AVAILABILITY_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,296
docs/R4_PAPER_INJECTION_AUDIT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,252
docs/R4_RESULT_ELIGIBILITY_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,false,false,222
docs/REAL_RUN_PROVENANCE_PIPELINE_V4.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,166
docs/RELATED_WORK_TASK_BOARD_V4.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,567
docs/RELATED_WORK_TODO.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,397
docs/RELEASE_SAFETY_V4.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,183
docs/REPORTED_CLAIM_TRACE_GUIDE_V4.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,183
docs/REPRODUCIBILITY_CAPSULE_V1.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,666
docs/REPRODUCIBILITY_CAPSULE_V3.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,560
docs/REPRODUCIBILITY_CAPSULE_V4.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,239
docs/REVIEWER_ATTACKS_V1.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,707
docs/REVIEWER_ATTACKS_V4.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,113
docs/RUNBOOK_V1.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,274
docs/SMOKE_CERTIFICATE_CARD.md,documentation or audit report,current,source,SYNTHETIC_ONLY,false,review_before_release,true,false,931
docs/TROUBLESHOOTING_V3.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,446
docs/V1_CERTIFICATE_CORE_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,585
docs/V1_FID_POLICY_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,422
docs/V1_FINAL_AUDIT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,1346
docs/V1_METRICS_FOUNDATION_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,478
docs/V1_PILOT_REGISTRY_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,324
docs/V1_REPORTING_REPRODUCIBILITY_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,372
docs/V1_SCHEMA_AND_GATE_REPORT.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,533
docs/V1_SINGLE_FILE_HANDOFF.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,2102
docs/V2_CLEAN_METRIC_CERTIFICATE_API.md,documentation or audit report,legacy,source,NOT_EVIDENCE,false,retain_in_worktree_archive_from_public_release,true,false,628
