path,git_mode,object_type,git_object_hash,size_bytes,baseline_commit,immutable_legacy,claim_allowed
promptpacks/certgen_prompt_pack_v6/07_CPU_FIRST_CERTIFICATE_PILOT_AND_UNDECIDED_FRACTION.md,100644,blob,c502d8936f3b94eef775156a539e376342b6a2ed,2718,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v6/08_SCALE_TO_10K_AND_50K_IF_GATES_PASS.md,100644,blob,314c2b6bf3b83573c6bbe658d5f9a08aabf21b76,1911,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v6/09_MULTI_BENCHMARK_EXPANSION_PLAN.md,100644,blob,594fbfad04aef4d630cdb859242176c022b0338a,1469,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v6/10_CVPR_RESULT_INJECTION_AND_PAPER_POLISH.md,100644,blob,94f79d8ab0270fc42d074ed04e9328075f8ce2ec,1923,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v6/11_FINAL_EXECUTION_AUDIT_AND_STOP_RULE.md,100644,blob,d7cb07fd375aff88d02ad31624e922a0242096d4,1860,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v6/12_ONE_SHOT_MEGA_PROMPT_ALL.md,100644,blob,89bc7723d35aa85dd187dd92f6765f950e7908c3,2284,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v6/13_CHANGELOG_AND_EXPECTED_FINAL_STATE.md,100644,blob,de2c7e23cc178e331d51251e0fe00d38cafd47a5,1353,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v6/README_MEGA_PROMPT_PACK_V6.md,100644,blob,91de2dcede6bded4115460f204126c82d98bb70d,1924,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v7_dev_runs/00_GLOBAL_RULES_AND_OBJECTIVE.md,100644,blob,87d2432b141db2b92d187f0821e6d5dea1a31f41,2711,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v7_dev_runs/01_LOCAL_DATA_ONRAMP_CIFAR_REFERENCE.md,100644,blob,965436b3b3c5ae698af004795518322640ae079a,2760,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v7_dev_runs/02_KAGGLE_BOOKRUN_GENERATION_ORCHESTRATOR.md,100644,blob,337888f6b1ce21d553a5091fe3559cdaca930312,3045,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v7_dev_runs/03_KAGGLE_BOOKRUN_FEATURE_EXTRACTION_ORCHESTRATOR.md,100644,blob,b612b4d557709ee156e4277dab7d6a5cf57638db,2855,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v7_dev_runs/04_CPU_OUTPUT_IMPORT_VALIDATE_RECOVER.md,100644,blob,272b3b08c3b322cfbbf88477b47d7d420edc227d,2632,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v7_dev_runs/05_RUN_LEDGER_AND_STAGE_DASHBOARD.md,100644,blob,64f5ea700fc715d7a8676ff8f4b98a4b7f5843c7,2290,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v7_dev_runs/06_MULTI_SCALE_1K_10K_50K_LANES.md,100644,blob,1dffab4b7a8993e8ab6c24a85ea87df22ed69616,2514,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v7_dev_runs/07_FAILURE_RECOVERY_AND_CHECKPOINT_ADAPTERS.md,100644,blob,e4d1b521c95657ce0ab61c2db6ecc6b2115ca084,2076,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v7_dev_runs/08_METRIC_REPRODUCTION_EXTENSIONS.md,100644,blob,2ebe90abb6a06dc566fcb7451aafc7d39cbc1a72,2173,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v7_dev_runs/09_CERTIFICATE_PILOT_EXPANSION_AND_SENSITIVITY.md,100644,blob,07d18b057c95fe371fe0694876367ed2a197f8c7,2289,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v7_dev_runs/10_MULTI_BENCHMARK_CANDIDATE_ONRAMP.md,100644,blob,a6a55cdefa5d95a538a833fbca475c8531614163,2040,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v7_dev_runs/11_KAGGLE_DATASET_PACKAGING_AUTOMATION.md,100644,blob,c6af71f3026037defcd0d3c885b515da32b37243,2046,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v7_dev_runs/12_NOTEBOOK_QUALITY_AND_IDEMPOTENCE.md,100644,blob,82c8bfd5cd20c40212a2cb4ebf7cdd2328163424,1859,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v7_dev_runs/13_PAPER_RESULT_GATE_AND_DRAFT_PLACEHOLDERS.md,100644,blob,ee9b39ed2ebdd7f19ab8cf9174ff09281cba6b00,2026,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v7_dev_runs/14_DEVOPS_CLEANUP_GIT_ARCHIVE_RELEASE.md,100644,blob,3ba8de41e6a61341791b9cfe180de051c672bb92,2039,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v7_dev_runs/15_FINAL_V7_AUDIT_AND_HANDOFF.md,100644,blob,97c10474ded770b37b3912f76be2e5d855c92290,2754,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v7_dev_runs/16_ONE_SHOT_MEGA_PROMPT_V7.md,100644,blob,7fcb397bade87a450104bf88a129ed25403d53f7,2959,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v7_dev_runs/17_EXPECTED_FINAL_STATE.md,100644,blob,58b8d6c8f59cfa695b3872d2c8dffa6ff20fb30d,1772,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v7_dev_runs/README_PROMPT_PACK_V7.md,100644,blob,e4d4de0f66da3b4bbfce7b1ed00c46d0d01758ba,2054,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v8_final_pre_execution/00_GLOBAL_RULES_FINAL_PRE_EXECUTION_STOP.md,100644,blob,98ea97b2afd9b3ceb8714e9fa9d9554281f4f00f,2153,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v8_final_pre_execution/01_CIFAR_REFERENCE_GOD_TIER_ONRAMP.md,100644,blob,763583b9a28b33813de4b4e0826cceee3a92d525,3034,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v8_final_pre_execution/02_KAGGLE_T4X2_GENERATION_BOOKRUN_PLUS_INPUT_ZIPS.md,100644,blob,f5ab9980cca99629e46561f406fc16cdedd6e3bd,2724,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v8_final_pre_execution/03_KAGGLE_T4X2_FEATURE_BOOKRUN_PLUS_ROLE_CACHES.md,100644,blob,ac251fbad7f811ac0153b7d525354010cc37d4cb,2612,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v8_final_pre_execution/04_LOCAL_IMPORT_RECOVERY_AND_REPAIR.md,100644,blob,d973c07cca65db0fd9877abc7bee4a3ef5ce9e9d,2346,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v8_final_pre_execution/05_RUN_LEDGER_DASHBOARD_AND_EXACT_NEXT_ACTION.md,100644,blob,0bc7192757fa1cb92fd3988e5293b684a60bfaa5,1939,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v8_final_pre_execution/06_MULTI_SCALE_LANES_AND_BUDGET_GATES.md,100644,blob,0d41c745cc286cb3af29591653e257b0b0f77f09,1885,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v8_final_pre_execution/07_CHECKPOINT_ADAPTER_REAL_LOAD_PREFLIGHT.md,100644,blob,3a4d26fce3e3506124a20b1e3119a93b19309252,1898,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v8_final_pre_execution/08_METRIC_SANITY_REPRODUCTION_AND_NO_FAKE_REPRODUCTION.md,100644,blob,3891440c9dc9f8e141160914e24df9a7b7b4d7b0,2056,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v8_final_pre_execution/09_CERTIFICATE_PILOT_EXPANSION_SENSITIVITY_AND_STOP.md,100644,blob,0c7f2225430765f3aab8a13f1dfc8b265a01205c,1995,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v8_final_pre_execution/10_MULTI_BENCHMARK_EXECUTION_READY_ONRAMP.md,100644,blob,362f2034a8618cfd5992a829927cdbf0b4c8ea91,1754,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v8_final_pre_execution/11_KAGGLE_DATASET_UPLOAD_AUTOMATION_AND_SECRETS_SCAN.md,100644,blob,5313050c4d9172f887df8f6bec3ee13f5cdf06e4,1680,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v8_final_pre_execution/12_NOTEBOOK_IDEMPOTENCE_AND_DRYRUN_VALIDATOR.md,100644,blob,ed8c1ea5287c55b2694b9a5802d7fcc874ee70a1,1599,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v8_final_pre_execution/13_PAPER_FIREWALL_AND_RESULT_PLACEHOLDERS_ONLY.md,100644,blob,abea29043661a70ba7880a1337efeb56ad1b9fda,1612,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v8_final_pre_execution/14_DEVOPS_SAFE_SNAPSHOT_AND_DIRTY_WORKTREE_TRIAGE.md,100644,blob,e5b87f4069ed23c56b0b3cae5c48996e70b5a407,1634,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v8_final_pre_execution/15_FINAL_V8_AUDIT_AND_HANDOFF.md,100644,blob,76f4de7166fdf7379d0feadd5cce60142837f286,2571,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v8_final_pre_execution/16_ONE_SHOT_MEGA_PROMPT_V8.md,100644,blob,681e9846b2ba5286ab8fd7aa24de6214d371e8d6,1815,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v8_final_pre_execution/17_EXPECTED_FINAL_STATE.md,100644,blob,c44da57e0f9649dbaaabfd8b5febfd2b36869f15,1285,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/certgen_prompt_pack_v8_final_pre_execution/README_PROMPT_PACK_V8.md,100644,blob,99a79e018b6a156ecede408b538fecb1e4b55360,1864,64175fc355175ff316d0213c811d543865d119d2,False,False
promptpacks/newcertgen.md,100644,blob,f59be549747242528f1bbadc3a79b52053805ed3,37982,64175fc355175ff316d0213c811d543865d119d2,False,False
pyproject.toml,100644,blob,3f8096aa80acf589761dd574a629176a94a51aeb,867,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/audit_claims_template.csv,100644,blob,54475633a7d9cb754a7cb3344b616b0875803241,216,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/candidate_benchmarks_template.csv,100644,blob,a3b4c75a1a4e59190e0efaa183a42ad3809b9db1,192,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/candidate_model_pairs_template.csv,100644,blob,ff52c5293fdf44bc907a3d6e42724ec3e27a2557,362,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/cvpr/benchmark_registry.yaml,100644,blob,7d12c48da08de7cd3c2d696211df57eee85c8168,5812,64175fc355175ff316d0213c811d543865d119d2,True,False
registry/cvpr/comparison_registry.csv,100644,blob,1af031e1713eaefbffce405b65b4235c2acd5b0c,3161,64175fc355175ff316d0213c811d543865d119d2,True,False
registry/cvpr/family_registry.yaml,100644,blob,8ccd63f8040d788ae6dd3630d5028b3e938feec8,693,64175fc355175ff316d0213c811d543865d119d2,True,False
registry/cvpr/feature_space_registry.yaml,100644,blob,f0570d5cd0777963eec5d71d23d55e1b162439e7,5552,64175fc355175ff316d0213c811d543865d119d2,True,False
registry/cvpr/kaggle_asset_registry.yaml,100644,blob,ca1414751310812b48cac5e4bdf668332a12840b,2601,64175fc355175ff316d0213c811d543865d119d2,True,False
registry/cvpr/model_adapter_capabilities.yaml,100644,blob,21953d10c35a05b496f3392826e8f719dbe40414,1044,64175fc355175ff316d0213c811d543865d119d2,True,False
registry/cvpr/model_registry.yaml,100644,blob,a07a152beab266f647432da02131d22f1247d3ce,12297,64175fc355175ff316d0213c811d543865d119d2,True,False
registry/cvpr/optional_extension_lanes.yaml,100644,blob,19fbabf9071441d895ae3b81bbbf95cb38375776,2491,64175fc355175ff316d0213c811d543865d119d2,True,False
registry/cvpr/published_claim_registry.csv,100644,blob,4395b9b192b0c1db1ce15508e81d22db522ffec4,291,64175fc355175ff316d0213c811d543865d119d2,True,False
registry/feature_caches/smoke_feature_cache_manifest.json,100644,blob,8af0f9c3442fc3a5ebf943e8f851857873c2f719,900,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/manifests/cifar10_r1_generated_pilot_1000.jsonl,100644,blob,8b137891791fe96927ad78e64b0aad7bded08bdc,1,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/manifests/cifar10_r1_reference.jsonl,100644,blob,8b137891791fe96927ad78e64b0aad7bded08bdc,1,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/manifests/cifar10_r1_samples.jsonl,100644,blob,21acdcec14d41af56b66ad12c12c8166cec618c4,3190,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/manifests/cvpr/cifar10_reference.jsonl,100644,blob,2c3d020da71cc835fb7c352bf375650337e129bf,7640000,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/manifests/cvpr/reference_draw_plan.json,100644,blob,4a28e5b859a292ae58a09acf3ade96cd7713eec8,736264,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/manifests/first_pilot_samples_template.jsonl,100644,blob,3421d6e0b04b74ac412eaa3396485e230d52accd,125,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/multibench/benchmark_availability_r3.csv,100644,blob,168264a87c9e17ed75c3672b433be80e58f6ddc0,1064,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/provenance/cifar10_r1_ledger.csv,100644,blob,25dadf3c3c6395580603832c9a86056a8b737eaf,2691,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/provenance/multibench_candidate_sources.csv,100644,blob,d52b69590c1771432dd5a75d8cbe5801e2e08728,711,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/provenance/released_sample_ledger_template.csv,100644,blob,ede32681b2c216441f65fb88f5cbcb136eaa9bf7,653,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/provenance/v4_plan_ledger_template.csv,100644,blob,cf8f3cf9a6138b70537c52a6c54eb3492e0f5353,697,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/real_run_plan_template.json,100644,blob,42d4db4c5717d68bffd6b805fda42a6788b1bb81,183,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/related_work/related_work_board_v5.csv,100644,blob,97b619d6c5c98fc3c092bea98571f0862a9294d4,4021,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/released_sample_ledger_template.csv,100644,blob,5fc91287df50f9d5df79fc8044754a3eb6f98856,612,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/reported_metric_claims_v4_smoke.csv,100644,blob,3794397e56811e594f76e2df26e63552ac4e9f78,679,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/reported_metric_claims_v4_template.csv,100644,blob,7424f943660e5cb26d8a2d8b31de6055d8c6b878,575,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/templates/candidate_model_pairs_template.csv,100644,blob,da712d753c81e547702c584e23ebae6b6134f57c,513,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/templates/feature_cache_manifest_template.json,100644,blob,506101435bd7fd3d5e5a0f9498636cde20e5173f,626,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/templates/reported_metric_claims_template.csv,100644,blob,28f649d961385f511cfaa2d3a66384ab5bdb9ebd,262,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/v3/benchmarks_template.csv,100644,blob,3139a5a64e5cfccb96e73ed888fd0338e9ca66f4,149,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/v3/feature_caches_template.csv,100644,blob,2de462e2e7f29ef9800c873fc6cb0365f9538669,232,64175fc355175ff316d0213c811d543865d119d2,False,False
registry/v3/model_pairs_template.csv,100644,blob,b14d69b0b05e00aa83313acdf3658dd4c257be50,418,64175fc355175ff316d0213c811d543865d119d2,False,False
release/CERTGEN_CVPR_INTERNAL_ARCHIVE_CANDIDATES.txt,100644,blob,5ca236b1e7aff5ac8e6ae3a86f9a95f6ad142785,383,64175fc355175ff316d0213c811d543865d119d2,False,False
release/CERTGEN_CVPR_PUBLIC_RELEASE_MANIFEST.txt,100644,blob,66a1a78d048dd3ba1250cfb09e6f0c3fb1c74dcf,387,64175fc355175ff316d0213c811d543865d119d2,False,False
release/CERTGEN_INTERNAL_ARCHIVE_CANDIDATES.txt,100644,blob,0f3c42f5ed6bc21641a8bd7f00b780a7f2da6485,918,64175fc355175ff316d0213c811d543865d119d2,False,False
release/CERTGEN_PORTABLE_TEST_MANIFEST.json,100644,blob,7926f6a8c1d87a8eac0504cb836a2da1d1a775ee,775,64175fc355175ff316d0213c811d543865d119d2,False,False
release/CERTGEN_PUBLIC_RELEASE_MANIFEST.txt,100644,blob,9d9b3e648ecf3d4418406f4509906d54a10dadcc,1303,64175fc355175ff316d0213c811d543865d119d2,False,False
release/README.md,100644,blob,6b2ecf0c157b68e49505d7687520e1b3b52849a2,134,64175fc355175ff316d0213c811d543865d119d2,False,False
release/capsule_manifest_v4.json,100644,blob,4a5ca0e17ecab158ad54b7682468152cae3ad8a6,348,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_ADAPTER_CONFORMANCE_MATRIX.csv,100644,blob,a21acdc6e0dafbc7237940369c68e826e951cf84,2031,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_ASSET_RESOLUTION_AUDIT.md,100644,blob,07f0080278480f606b985ee96f28a19c1de4d758,514,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_BASELINE_REPRODUCTION.md,100644,blob,f905f0783a18a021efe7311dafde01b535b78112,6519,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_CERTIFICATE_COVERAGE_REPORT.md,100644,blob,b336b9b661fc057d79dfebdb674bb664bfaaa93b,292,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_CLAIM_EVIDENCE_LEDGER.csv,100644,blob,0eff5357a098c4a1b22c77d8dd79547ded748e66,7010,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_CLAIM_EVIDENCE_MATRIX.csv,100644,blob,2f700fc36bda85ecabe8115f234eb36dc137c5f6,1765,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_COMMAND_LEDGER.csv,100644,blob,3c88dd40dc5f092b09999df5e0b56cabf6dab49d,8511,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_CONFIRMATORY_FAMILY_REPORT.md,100644,blob,00dda6d9a88f0a603c2f0f7cdc7d9f56289579c8,555,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_CROSS_FEATURE_REPORT.md,100644,blob,d7f63b57de45109ce9101acd1b3f58dbb72a02cb,248,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_CURRENT_STATE.json,100644,blob,f21f8a919911c339b3c4cc0b5577760c734d6e21,3295,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_CVPR_BASELINE_REPRODUCTION.md,100644,blob,0e45c9d8b9a4e6b15b5806fe6fc1e11f38afd82b,1223,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_CVPR_COMMAND_LEDGER.csv,100644,blob,5454960752360e6decb7cf5ea3c5ffcecf4a428a,6938,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_CVPR_CURRENT_STATE.json,100644,blob,71634ffef23a32a05906e4f0f287321aaf1671b0,1386,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_CVPR_FINAL_AUDIT.json,100644,blob,851490d2ce1f337cd358d29fbad786208afc6ace,8763,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_CVPR_FINAL_AUDIT.md,100644,blob,219e4e6587f34d41afeb4fe781e275ca83f57475,522,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_CVPR_NOTEBOOK_READINESS.md,100644,blob,4f8aac57a214abed89b7d30cd1de687308b3ae0d,952,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_CVPR_REMAINING_WORK_PRIORITIZED.csv,100644,blob,c99430bd2ac2a222e0cf60d876ac6ae6148a8a20,1468,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_CVPR_REMAINING_WORK_PRIORITIZED.md,100644,blob,0fe8418d51455f5870620ec098fe20258025d3ed,336,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_CVPR_REPAIR_CHANGELOG.md,100644,blob,32141081b97c0dc456e7a306b915f6011e137012,3694,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_CVPR_REPOSITORY_SAFETY_INVENTORY.md,100644,blob,241d2cacb5a988d0343d57a429a64dfabbe787dd,2108,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_CVPR_RUN_CLASSIFICATION.csv,100644,blob,68d00804d9dbe0d29bccffda5f3544653147a4b9,6314,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_DEPENDENCY_CLOSURE_MATRIX.csv,100644,blob,4e6d06f7897ecd9b47e3e5444befc52be83949f3,629,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_DEPENDENCY_CLOSURE_REPORT.md,100644,blob,4bc22e93849409d02851e0dd9df787e61804537f,551,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_EVIDENCE_BOUNDARY_AUDIT.md,100644,blob,7e48b04ecf0182856b67042f5b6f7667b8d9d298,4161,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_EXECUTION_ARTIFACT_INVENTORY.csv,100644,blob,153cd9e9f706524e8fc6c6e517ae3a6004829e1f,1774,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_EXECUTION_BASELINE.md,100644,blob,94222fb9e39d111e2af1ec8e2085ae462793bb38,797,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_EXECUTION_COMMAND_LEDGER.csv,100644,blob,8b10be5c5bfe99e7f86b1726260e43f2987f54af,42457,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_EXECUTION_COMMAND_LEDGER.jsonl,100644,blob,40031688ba2b1529ab3ade3212a500c6681cb2b2,65245,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_EXECUTION_CURRENT_STATE.json,100644,blob,411aaf8bf131a96f4469cb236f40d8173c8896e0,2677,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_EXPECTED_IDENTITY_BINDING_AUDIT.md,100644,blob,1b72177d44fa64d85f223537d04bd29585999f37,588,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_FAILURE_INJECTION_MATRIX.csv,100644,blob,633229175ae876ac84dafb8e4e07378b4ef5a05d,2222,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_FINAL_100_PERCENT_BASELINE.md,100644,blob,5a53599e53dc62fe5a4ee0dd9cee8ca310d6df78,2398,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_FINAL_100_PERCENT_COMMAND_LEDGER.csv,100644,blob,4cb37c42c04bd09f4f8435ea4b905f28a706cd9a,6049,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_FINAL_100_PERCENT_CURRENT_STATE.json,100644,blob,73988deb4b32e21b3270294d923c118d457be7c2,2067,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_FINAL_100_PERCENT_HANDOFF_AUDIT.md,100644,blob,0c5a618a69b5b13cee5092793e83861233b1b6ed,1190,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_FINAL_100_PERCENT_NOTEBOOK_READINESS.md,100644,blob,f2ea1944152386995604c0b4fa148478dbf6a411,531,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_FINAL_100_PERCENT_REPAIR_CHANGELOG.md,100644,blob,39f8cdaba03cd90635d68a2025420e6f74f71ffe,1008,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_FINAL_100_PERCENT_TEST_MATRIX.md,100644,blob,3cc6c3b07d0d6be990b7d05acef53e58c35db6a0,1537,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_FINAL_AUDIT.md,100644,blob,3ceff0e443c8b12e3c89aeb630c6429d03ab987a,455,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_FINAL_DEPENDENCY_CLOSURE_MATRIX.csv,100644,blob,28d643a7baaa92e258e70e0adf01e426dc22e34f,1600,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_FINAL_DEPENDENCY_CLOSURE_REPORT.md,100644,blob,14253aeb60454b33e5cb4a82c15fdff34f31244f,571,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_FINAL_EXECUTION_PATH_ARTIFACT_INVENTORY.csv,100644,blob,78cdb7b79ae3425401507bdbc04fda66864078a3,4655,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_FINAL_EXECUTION_PATH_BASELINE.md,100644,blob,59939428b2d26c0322f4fe9a9d425d2773834458,598,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_FINAL_EXECUTION_PATH_COMMAND_LEDGER.csv,100644,blob,3334ce15c988626e5fb0ceaf96234e6692fb22d7,56812,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_FINAL_EXECUTION_PATH_COMMAND_LEDGER.jsonl,100644,blob,e8a9fcc909979e324cf555e9fec0740a9df2079b,90159,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_FINAL_EXECUTION_PATH_CURRENT_STATE.json,100644,blob,dc543adf4414b6d16303850e9233ee229abba7b2,898,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_FINAL_HARDENING_ARCHIVE_AUDIT.md,100644,blob,a877573c3e930da02a34340a04fcfef7056f232f,978,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_FINAL_HARDENING_BASELINE.md,100644,blob,4619f3c684ed9d530c1ae4db8ef40bd6d32d50d5,1206,64175fc355175ff316d0213c811d543865d119d2,False,False
reports/CERTGEN_FINAL_HARDENING_COMMAND_LEDGER.csv,100644,blob,773b2af4a6125256e3c077781c59d5ef8a45008c,4721,64175fc355175ff316d0213c811d543865d119d2,False,False
